,Class,Entropy,Skewness,Kurtosis,Contrast,Energy,Homogeneity,Dissimilarity,Correlation
691,1,7.128847393736654,-0.31630797100337904,-0.31630797100337904,28.752786356408997,0.0480556981352574,0.5871500718646564,1.7913366866438358,0.9913290176702931
692,1,6.824662281395169,-1.6466148706598656,-1.6466148706598656,26.882246819960862,0.06210899912395949,0.613404039195486,1.6563493762230919,0.9934383253127653
693,1,6.895840231430024,-0.6901885026719945,-0.6901885026719945,8.115719789628178,0.05355141874837514,0.6023325222971173,1.2849880748532292,0.9964312631760726
694,1,6.7061993650971985,-1.9753837539981636,-1.9753837539981636,26.526892734833655,0.05588503947061177,0.5534422073729653,1.893361668297456,0.9927945409304207
695,1,6.91763319537396,-1.3779128207152587,-1.3779128207152587,20.983132797211344,0.059268479705005254,0.612837712544625,1.5861018529843445,0.9949497319738408
696,1,6.929826910683189,-1.4493003876910548,-1.4493003876910548,25.264768835616437,0.05767424203454328,0.6054265684953715,1.6904430650684932,0.9935536073420613
697,1,6.778551570825728,-0.9244488580103146,-0.9244488580103146,12.3954791462818,0.06224175403841848,0.6418263244631655,1.2983197773972601,0.9941554402830933
698,1,6.633267002942039,-0.9959128284706598,-0.9959128284706598,11.937652886497064,0.06687571113254749,0.6442177170361687,1.2783680895303327,0.9931219923751016
699,1,6.594018908158023,-0.6806724455516686,-0.6806724455516686,12.606947926859098,0.059266244516315174,0.5843424500162478,1.4863051920254402,0.9917258006919727
700,0,7.434782788694146,-0.06445468921396758,-0.5166715115260656,21.413921079990214,0.05611620827332413,0.5419683933466003,1.6455059014187867,0.9962732701157073
701,0,6.851406596462509,0.5366622210969992,-1.1537452661274934,19.0361041462818,0.17103000463814003,0.5504570501023157,1.9459469789628179,0.9982086208957226
702,0,7.518173040750397,-0.8883221394458938,-0.14782222076894103,17.953526327054796,0.053174987730740336,0.5550152730827453,1.6945824669765166,0.9981538652219802
703,0,7.637103876582697,-0.16927116891856778,-0.5739181223642551,68.95889646526417,0.027835328698225865,0.41273080001728507,2.7487998409980423,0.9879077447066011
704,0,7.559238489384884,-0.49829517139521046,-0.7307595280377219,23.516458231409,0.031642966441485856,0.4494597636333292,2.3240505748532287,0.9964962627559519
705,0,7.835674084509689,-0.26467138066319806,-1.1096722865615567,26.257541126467707,0.03398214132114082,0.421549240305788,2.5458468383072406,0.9975606689439038
706,0,7.697164955563239,0.04173187741584214,-1.237474850023366,24.661092679794518,0.043193973651137405,0.4257020134973088,2.5485147076810177,0.9969995174340399
707,0,7.475276036527827,-0.8500954614430473,-0.07900315812163639,21.534407106164384,0.035710237117779,0.4631103527601219,2.2715722847358117,0.9968926541321785
708,0,7.601237907623793,-0.6851948396019734,-0.7063104720882585,50.40918542074364,0.04453261722846208,0.4954434759362044,2.345225354696673,0.9949213693710758
709,0,7.548753414754772,-0.32300794898728374,-0.9064142503013422,99.95450097847356,0.06549593206687224,0.46247471150841596,2.9383638087084143,0.9886154724161779
710,0,7.466023786687475,0.11611353839125203,-0.7570504672897833,39.46151464652642,0.03493902376294677,0.5286280936043243,1.6069708598336594,0.9916040381634298
711,0,7.6836483107043545,-0.17025642397372875,-0.8163177301740645,106.76387444960861,0.036794420565517794,0.4216826012057114,3.448523116438356,0.9866696252621836
712,0,7.394482432237527,0.3398041823439687,-1.0709122464337928,18.318600171232873,0.1017965878190241,0.45498332426340155,2.4594697896281796,0.998150554424748
713,0,7.499042404354627,-0.7533950139250208,-0.3483691326886036,16.86870872064579,0.03431606648862446,0.4487871291032336,2.265632644324853,0.9973147372219844
714,0,7.599422223010879,-0.3745492297205248,-0.6256582756513716,39.82010228106653,0.03469551095098,0.5105374514103834,1.8880985506360075,0.9927087782169506
715,0,7.733629443793145,-0.17325547742108466,-1.111233530593763,14.724961013943247,0.06587934286477656,0.42451316717413795,2.2415568431996085,0.9986111079910207
716,0,7.725745769452145,-0.016069112604761907,-0.9372020922566757,25.28118884540117,0.028082564817901206,0.4056534803311737,2.5919612279843443,0.9964599570619844
717,0,7.493898112234383,0.2993316443918854,-0.8083945412858475,34.83831106286693,0.07753646009082284,0.49437563257703404,2.154702024217221,0.9952755423582148
718,0,7.061858783360466,-1.1594924218369504,1.8062637595306636,14.174772199119372,0.035440198478805224,0.43389899380824376,2.1757888943248536,0.9955694201082279
719,0,7.77056355290206,-0.23901866456629509,-0.9329966601594286,27.095519661203518,0.029568334501174763,0.39162867711470106,2.722025593199608,0.9966033802748774
720,0,7.3900190584517444,-0.42212279277427694,-0.9497445931566566,21.30528375733855,0.04239615305357572,0.5558651557276918,1.5822147137964773,0.9965976707775844
721,0,7.815917882614662,-0.20553578775370987,-0.8957985599755491,21.372492661448142,0.028185731827504824,0.4165108221852911,2.4721517245596867,0.9975254408082576
722,0,6.742750958113366,0.08164288150791393,-1.575411936772133,45.855361729452056,0.14316286697215744,0.5559874193972588,2.1717832681017613,0.9947904718618492
723,0,7.494468894170462,-0.026405937230798524,-1.2272875347515873,16.439659521771038,0.08068950161510201,0.4538353083516772,2.294463215508806,0.9983686573179023
724,0,7.778329313910686,0.034967745129418526,-1.1620044214861582,16.336059809197646,0.041142367816301734,0.4039646719163387,2.4855369373776908,0.9982513028225004
725,0,7.24359451526246,-0.11008523040582037,-1.2277789892282809,15.461858641144811,0.15011240691999075,0.4539315172485223,2.25784689946184,0.9986139064947775
726,0,7.6597288688807526,-0.14105034216404655,-0.9822023536066387,19.200426553326807,0.06623190815882779,0.41133884762666584,2.4186949608610564,0.9979125907992773
727,0,7.769428739279367,-0.04986220401795613,-1.1616957445806275,21.95603748776908,0.03026304601452363,0.37299107000687215,2.6206503791585125,0.9975126718670408
728,0,7.670648977321084,0.12407277258442406,-0.9112376650255127,27.601688631360073,0.045459424815522516,0.40757622813036526,2.648800605430528,0.9965427797184006
729,0,7.672057400882193,-0.270946471571658,-0.6916101143035851,19.43043282167319,0.04832555473926612,0.5052625394404531,1.8218375428082192,0.9975075565367876
730,0,7.752530763194168,-0.1039800875457591,-1.1116992115758133,14.846685420743636,0.03913469198172081,0.4278283723593338,2.2801874388454006,0.9983748482512329
731,0,7.532773703767553,-0.5937147691645542,0.03847553948439675,77.01100400562622,0.02961104199011802,0.4164188705402329,2.6036532228473583,0.9858858804167855
732,0,7.370860048800919,-0.6881171564644916,-0.25204409188072185,57.884352831457925,0.04957693423688997,0.5117654991114314,2.0371017306751464,0.9894293294664454
733,0,7.700480960982572,-0.06926025694111589,-0.9698125228222412,32.61185940557729,0.04531962052968564,0.3779487194199111,2.978374204990215,0.9959388913951726
734,0,7.714682502171136,-0.17440155987037212,-1.2427188986461057,12.185069104696673,0.04482191780575774,0.45031787068152945,1.9647290851272015,0.9988983576456808
735,0,7.509121337477786,-0.16761288597859975,-1.0886423254467803,17.588662701810172,0.08998392357325301,0.47414527615332086,2.0515342159980428,0.9981233314570744
736,0,7.528718604744511,0.9901330663978882,0.5420801343283412,14.516637873043054,0.037056988491761915,0.46120632300102726,2.033837603962818,0.997660423407459
737,0,7.429896403641088,-0.9097416570168698,0.12696288215484364,46.63261756971624,0.0422545641664845,0.4981158389404219,2.200537396037182,0.9925240313109162
738,0,7.653187785816215,0.020342404244057682,-1.2963089640294085,22.002881910469668,0.06962388128697343,0.4436228259446468,2.441712022994129,0.9981210725494535
739,0,7.435960739036822,-0.64379418366129,-0.29184064902127504,23.282897352005868,0.0335387554996747,0.4428390493227269,2.3206220951565557,0.9955925875696294
740,0,7.768422479754636,-0.220614378702783,-1.1447628149042373,35.10918771404109,0.023532582571069174,0.35556969260967725,3.0037418970156553,0.995663103265105
741,0,7.682776324161168,0.02411877634204337,-1.0540482683015455,19.409345951565555,0.05607642250899082,0.37261240931350936,2.631749938845401,0.9976704562531956
742,0,7.56970779006883,0.052303919169063566,-1.1767611902312467,27.49566566780822,0.059990677280552705,0.43623932935108967,2.5798755503913893,0.9965306721375137
743,0,7.841473927824986,-0.025959706670611617,-1.0183653979054919,16.85088597725049,0.02646144412733254,0.3954566960472307,2.407369893590998,0.9980635322829644
744,0,6.593274329861796,-1.4410491966790762,2.4265400482595334,7.443821856653621,0.049825893522954294,0.5137836414795449,1.5226807118395305,0.9960913261663191
745,0,7.728632542910206,-0.2647683653382964,-1.094531196977588,16.027198507827787,0.041777458886527126,0.38746619906813884,2.51216976516634,0.9982803695990305
746,0,7.796713542226164,-0.2953394149979589,-0.9530795737595685,22.04443263820939,0.02870626229113962,0.41098358319058015,2.527462237035225,0.9976141502660638
747,0,6.79933663299397,-1.1082104447486978,0.4406215903215296,11.46783650318004,0.046784166800928645,0.48340675355789403,1.8187568798923677,0.9967317119067354
748,0,7.782593129261383,-0.12099857294352562,-1.0696959168269284,21.324493945694716,0.042334802464880854,0.4042916675309748,2.542403069960861,0.9977433147287469
749,0,7.668212600520436,-0.3683065363364297,-0.9021731352502385,14.683815435420742,0.048719783753648646,0.3803820484697989,2.4913619129158513,0.9982960741602409
750,0,6.843617620336773,-1.1596878864450388,0.729542183079321,7.877809289383562,0.04652339340004699,0.5067298136424423,1.6331220951565557,0.99777745297334
751,0,7.627504428319149,-0.5423830516901196,-0.9191321526429399,59.14225706335616,0.04822556548250796,0.4483366414431282,2.6852487463307235,0.9941442539618327
752,0,7.458120182507467,-0.2752328339482927,-0.6307771212536224,34.16381788160469,0.048116590856220096,0.4908066642954793,2.08984375,0.9938997894076381
753,0,7.759034702892909,0.1694064724007965,-1.1803328437308773,26.329791462818,0.030048311024579163,0.39979595810918755,2.676591548434442,0.9969784336813888
754,0,7.246730763869708,0.3264901631293639,-1.2043814561489106,16.24433937744618,0.1290918415783713,0.5074443558007573,1.9659865765655573,0.9984814992163664
755,0,6.830344840756223,-0.8426117156769792,0.7894969935556091,10.453033268101763,0.039910766393991014,0.4486188034952895,1.9636283023483365,0.9954596174729884
756,0,7.746427783046188,-0.09512326134492685,-1.1380746133552901,24.730052134295498,0.03133107650837015,0.41547800101428795,2.5581389126712324,0.9968160392374237
757,0,7.805959616234833,-0.2774740927743671,-0.894158138805242,24.08720645792563,0.026765356043081917,0.4034748724897362,2.4988380626223092,0.997061602310795
758,0,7.722867258787674,-0.07873252671991512,-1.0219251627736698,16.23942025440313,0.059408719837272576,0.40774028151555763,2.369282045009785,0.9983754581550334
