Unnamed: 0,Class,Entropy,Skewness,Kurtosis,Contrast,Energy,Homogeneity,Dissimilarity,Correlation,ASM
103,1,7.3115716100852675,0.3150765985993197,0.3150765985993197,21.100335585861057,0.0377534039031241,0.5530761092037474,1.6063516695205478,0.995571733008856,0.0014253195062724302
104,1,7.08711355058194,0.1332662195016377,0.1332662195016377,11.889057913405088,0.0858156506114101,0.5930268391616352,1.4756757583170257,0.9980524333653912,0.007364325889859624
105,1,7.438189653331772,0.6569557174101237,0.6569557174101237,32.345301797945204,0.0505779049163702,0.5539598978266354,2.100247676125244,0.9968496608423374,0.002558124465729385
106,1,7.474106078156507,0.0968315813339478,0.0968315813339478,4.481118517612524,0.0366490969632613,0.5445212502009251,1.3406999143835618,0.9992036864179562,0.0013431563082225292
107,1,7.285920504252874,-0.1599982235718889,-0.1599982235718889,4.2719506788160455,0.1127676862976762,0.5766414222289701,1.2713773544520548,0.9994813776418514,0.012716551072931107
108,1,7.393286628454866,0.1675793574953422,0.1675793574953422,11.616763239970645,0.0549394978750923,0.5875640670183582,1.4628829806751469,0.998379598365242,0.0030183484267672775
109,1,7.218290632187143,-0.6111991985242131,-0.6111991985242131,12.481993792808218,0.0444985821556773,0.5540267128427079,1.6110376406555773,0.9967739549971992,0.0019801238138655664
110,1,6.323415775509757,1.0095225906047114,1.0095225906047114,9.51238380626223,0.1045596986286101,0.6933726893918231,1.1018376956947162,0.9978665979948602,0.01093273057730577
111,1,7.161000387489979,-0.4256875659030718,-0.4256875659030718,3.651139768835616,0.0602767070001006,0.6644730736373177,1.016446764921722,0.9994284702282944,0.0036332814067759774
112,1,6.501630326643785,-2.1988177337602672,-2.1988177337602672,24.57776189456947,0.0704469041376235,0.6509139139996889,1.4542831152152642,0.9918125421112048,0.004962766302575526
113,1,6.563629552659102,-0.0227516031939709,-0.0227516031939709,11.501211625489235,0.091513216443677,0.6713417051268864,1.2069968505381603,0.9968552413113126,0.008374668783867277
114,1,7.552305623345556,0.1211761854025654,0.1211761854025654,6.768724773727984,0.0664191707055131,0.6257978976387254,1.3443653681506846,0.9992982206778646,0.004411506237208098
115,1,7.234391805631266,-0.669730270759579,-0.669730270759579,4.168809625733855,0.0640969345568561,0.7009943385169198,0.9348321306262232,0.999241558717494,0.004108417019585898
116,1,7.506299942947737,0.2267594784632197,0.2267594784632197,4.034449149951076,0.0504451502112533,0.6213468961701426,1.1573622492661448,0.9993248644015686,0.002544713179835913
117,1,7.28608569177372,0.4773859525310867,0.4773859525310867,3.0126207803326808,0.1001851468975317,0.6860716542804155,0.9278069960861056,0.9996846558827344,0.010037063658880022
118,1,7.525416600645507,-0.0275318563291882,-0.0275318563291882,5.960543817270059,0.0373517486433931,0.5133979571847433,1.555600996819961,0.998988277706624,0.001395153126719225
119,1,6.7745312426379245,0.5671537903057493,0.5671537903057493,16.02711824241683,0.0675189215093745,0.6484574225762919,1.3839094606164384,0.9960097328008218,0.004558804761789075
120,1,6.85202554786287,-0.3571044214293087,-0.3571044214293087,12.400077207681017,0.0809811640402896,0.6158591245148248,1.587149125489237,0.9972628492156046,0.006557948929320304
121,1,7.214615027427704,-0.9427555484863108,-0.9427555484863108,27.982311032289623,0.0516811292262333,0.5332715772739016,2.084324547455968,0.9943694894536544,0.0026709391180986257
122,1,6.611806033584596,-0.3979290951008449,-0.3979290951008449,17.190443065068493,0.0760330443016872,0.6635119038507358,1.3671951443248531,0.9953567508003504,0.005781023825782336
123,1,6.231573901271006,-2.504347482788909,-2.504347482788909,28.95823523116438,0.091081697404013,0.6961334055037097,1.3390678510273972,0.990668432826154,0.008295875601996192
124,1,7.357330743654015,-0.4793702051275594,-0.4793702051275594,40.16622966609589,0.055115100576006,0.5439726927365601,2.1566131054305284,0.9938968708494712,0.003037674311503261
125,1,7.143752114473172,-0.947558848612901,-0.947558848612901,11.312289781066536,0.0595608565539584,0.5857762023324069,1.7344246881115462,0.9974569513836896,0.0035474956334412195
126,1,6.466670058056425,-0.5388024349367466,-0.5388024349367466,10.840501161937375,0.0631146206337798,0.59615636777119,1.4024507705479452,0.9913151895096588,0.0039834553377459435
127,1,6.457551409072853,-1.24371513141836,-1.24371513141836,10.16425360812133,0.0674890414178874,0.6506949177045083,1.2181996086105675,0.993447645162704,0.0045547707115053335
128,1,6.684714136010141,-1.0453733542675845,-1.0453733542675845,16.487417441291583,0.061650254372751,0.6359310764496552,1.355040667808219,0.992794925000952,0.0038007538642249126
129,1,6.659008338972631,-1.595111924689964,-1.595111924689964,19.19522076810176,0.0629157276683328,0.6046736839660218,1.515120474559687,0.9899362926006714,0.003958388788035827
130,1,7.316565179653868,-0.3178545128579059,-0.3178545128579059,3.1072193003913893,0.0410238959011535,0.5946779518521107,1.1130824975538158,0.9992380568123602,0.0016829600349086845
131,1,7.372070031842234,0.0811953765058002,0.0811953765058002,11.133599865459884,0.0611215688114496,0.6311541513860384,1.387422027886497,0.9989246546584932,0.003735846173972776
132,1,6.996865373421704,0.1442327402982515,0.1442327402982515,24.381711717221133,0.0754347251918967,0.6229985289897082,1.7644783512720157,0.9961420365029596,0.005690397764776974
133,1,7.012300108186597,0.6550046898688514,0.6550046898688514,22.437534399461835,0.0776016225050525,0.5990478229257852,1.8384715936888452,0.9970949205267604,0.006022011815416678
134,1,6.685675510554726,-1.8152196747040468,-1.8152196747040468,20.294363839285715,0.0609428444160526,0.621396171267666,1.57934426981409,0.9934814888582784,0.0037140302855191982
135,1,7.245666462155652,0.2457951182965508,0.2457951182965508,9.15533650318004,0.0606370338044294,0.5781652135620022,1.5804603412426612,0.9989510388244288,0.0036768498685995164
136,1,7.255886994960828,0.1207363816081851,0.1207363816081851,19.24574211105675,0.0530245539397336,0.5365246328642894,2.0436643835616435,0.9973870932521716,0.0028116033205077226
137,1,7.536300330330587,0.0418929985121666,0.0418929985121666,4.903838215508806,0.0336967263176787,0.5321875613068245,1.4207168847847358,0.9990782411162938,0.0011354693645285463
138,1,6.344843363095968,1.364454152341899,1.364454152341899,7.470745168786692,0.0903455786395541,0.7266419651017033,0.8981623043052837,0.9969082956062456,0.008162323579715858
139,1,7.535733657160005,-0.1702322772037454,-0.1702322772037454,19.67273880870841,0.052612637388154,0.6220389995398574,1.5895150440313113,0.9979927508708124,0.00276808961293739
140,1,7.612391014272067,-0.1746799026868795,-0.1746799026868795,9.381222480430528,0.0536138880340448,0.6051785881846552,1.4287625366927592,0.9990899617022304,0.0028744489901270922
141,1,7.401719350628769,-0.2445152154297972,-0.2445152154297972,10.424057454745595,0.0615567606751106,0.5623233820053591,1.745745933219178,0.9985976781755208,0.003789234784812854
142,1,7.367654996476486,-0.3531131958951583,-0.3531131958951583,13.5330884601272,0.0866659838328443,0.5541715292809646,1.8542265472113504,0.9983587506889284,0.007510992753714843
143,1,7.312832413503492,-0.33872638270583,-0.33872638270583,17.31517551369863,0.053594106134868,0.564241943839798,1.8002920132093936,0.996988331520113,0.0028723282123955013
144,1,7.12631785379486,0.1435156056038561,0.1435156056038561,22.808310909980428,0.0706756886288124,0.5925627769296765,1.750030577299413,0.9961765894171783,0.004995052963156853
145,1,6.382254274258893,-2.145892541142919,-2.145892541142919,29.538099315068493,0.0837122891065831,0.6469851439996956,1.611347235812133,0.9929899550405348,0.007007747347464155
146,1,6.255803223482633,-0.4256322999017552,-0.4256322999017552,33.01227296355186,0.1925264628567477,0.5717806350187179,2.083258164138943,0.9953949481604252,0.03706643890013065
147,1,7.127246309790162,-0.0789581571154931,-0.0789581571154931,32.249973244863014,0.0808977819805298,0.570818647044706,2.137578736545988,0.9959559071325668,0.006544451129369338
148,1,7.153431092749529,-0.2218158333030004,-0.2218158333030004,16.555600996819962,0.0557542109786467,0.5654725376811608,1.8313623715753424,0.9972816926707084,0.0031085320418514518
149,1,7.277073611291233,-0.7719230121879681,-0.7719230121879681,11.39073584271037,0.0475289354127492,0.5708466671270873,1.5604398544520546,0.9978553453076368,0.002258999701469293
150,1,7.1841756686153,0.0996333360496857,0.0996333360496857,14.82445572407045,0.0534150682130451,0.59040684015951,1.56934167074364,0.9970500606242004,0.0028531695122042617
151,1,7.461006673848956,-0.3531637419974283,-0.3531637419974283,40.32576290362034,0.0583451691000088,0.5041611843597364,2.6766144814090014,0.99472637944167,0.0034041587573086325
152,1,5.176871475591703,0.5754285603372594,0.5754285603372594,68.03704439823875,0.4556950074392699,0.6519542180659156,1.9654323630136985,0.9955139181056712,0.20765793980507624
153,1,6.491258023459788,-0.221698093670792,-0.221698093670792,14.270876651174168,0.1166960649320328,0.7259370423584541,1.122760212818004,0.9975811109213164,0.013617971570621236
154,1,7.368989921011315,-0.6568581002246386,-0.6568581002246386,12.687901327054794,0.075878839969535,0.4877573767919231,1.791994098581213,0.998874240445682,0.005757598355122302
155,1,6.677409743598072,0.0560374639983845,0.0560374639983845,15.092091181506849,0.1082105777561974,0.6986317014492683,1.2593872309197651,0.9976658475598849,0.011709529138330059
156,1,6.820856896074738,-1.183876504104801,-1.183876504104801,20.59154843444227,0.060361801895104,0.6442127764434964,1.4340906311154595,0.994903363881225,0.003643547128023786
157,1,5.225784361087318,0.4294595449968689,0.4294595449968689,71.87590967465754,0.4353887873843146,0.6570667213845524,1.8408069349315068,0.9957443139230332,0.18956339617998388
158,1,7.503718192088402,-0.0889872985978608,-0.0889872985978608,2.957459332191781,0.044117986609051,0.6069498894732148,1.0604207436399216,0.9994728057363572,0.0019463967424364116
159,1,7.512492723312316,0.0194470872529158,0.0194470872529158,4.73661096501957,0.051406735922661,0.5816561766567511,1.281903589774951,0.9993837490523734,0.0026426524982222084
160,1,7.098036404308671,-0.8983079746387468,-0.8983079746387468,3.091376437133072,0.055469742145734,0.6209155095596557,1.0387681934931507,0.9992669030339264,0.0030768922937142286
161,1,7.098036404308671,-0.8983079746387468,-0.8983079746387468,3.091376437133072,0.055469742145734,0.6209155095596557,1.0387681934931507,0.9992669030339264,0.0030768922937142286
162,1,7.369436933737845,0.0619036843453199,0.0619036843453199,3.729096593688845,0.0394708012834132,0.5721996920361001,1.209916982632094,0.9991203377667528,0.001557944153954698
163,1,7.193751278218043,-0.5713371652633067,-0.5713371652633067,23.01672196061644,0.0700674539765568,0.6133868882624371,1.7605606347847358,0.9958146091364096,0.004909448106756916
164,1,7.354875865226626,0.4869347809449728,0.4869347809449728,36.49342205846379,0.0571934308937232,0.5689015926428362,1.9174986240215264,0.9953582798242268,0.0032710885373950947
